PostId,VoteTypeId,CreationDate,Id
740,2,2013-09-06T00:00:00.000,4345
739,2,2013-09-06T00:00:00.000,4346
657,2,2013-09-06T00:00:00.000,4347
740,2,2013-09-06T00:00:00.000,4348
742,2,2013-09-06T00:00:00.000,4349
736,2,2013-09-07T00:00:00.000,4350
745,2,2013-09-08T00:00:00.000,4352
742,1,2013-09-08T00:00:00.000,4353
744,2,2013-09-09T00:00:00.000,4354
736,2,2013-09-09T00:00:00.000,4355
743,2,2013-09-10T00:00:00.000,4356
745,2,2013-09-10T00:00:00.000,4357
746,15,2013-09-10T00:00:00.000,4360
747,2,2013-09-10T00:00:00.000,4361
746,15,2013-09-10T00:00:00.000,4362
747,2,2013-09-10T00:00:00.000,4363
747,2,2013-09-10T00:00:00.000,4364
747,2,2013-09-10T00:00:00.000,4365
746,3,2013-09-10T00:00:00.000,4366
747,2,2013-09-10T00:00:00.000,4367
720,2,2013-09-10T00:00:00.000,4368
719,2,2013-09-10T00:00:00.000,4369
717,2,2013-09-10T00:00:00.000,4370
746,3,2013-09-10T00:00:00.000,4371
735,2,2013-09-11T00:00:00.000,4372
747,2,2013-09-11T00:00:00.000,4373
747,2,2013-09-11T00:00:00.000,4374
682,3,2013-09-11T00:00:00.000,4375
345,2,2013-09-11T00:00:00.000,4376
747,2,2013-09-11T00:00:00.000,4377
744,2,2013-09-12T00:00:00.000,4378
747,2,2013-09-13T00:00:00.000,4379
749,2,2013-09-13T00:00:00.000,4380
747,2,2013-09-13T00:00:00.000,4381
750,2,2013-09-13T00:00:00.000,4382
751,2,2013-09-13T00:00:00.000,4383
752,2,2013-09-13T00:00:00.000,4384
750,2,2013-09-13T00:00:00.000,4385
746,2,2013-09-14T00:00:00.000,4387
750,2,2013-09-14T00:00:00.000,4389
751,2,2013-09-14T00:00:00.000,4390
752,2,2013-09-14T00:00:00.000,4391
746,3,2013-09-14T00:00:00.000,4392
755,2,2013-09-14T00:00:00.000,4394
755,2,2013-09-14T00:00:00.000,4395
754,2,2013-09-14T00:00:00.000,4396
753,2,2013-09-14T00:00:00.000,4397
754,2,2013-09-14T00:00:00.000,4398
753,3,2013-09-14T00:00:00.000,4401
756,2,2013-09-14T00:00:00.000,4404
753,3,2013-09-14T00:00:00.000,4405
755,2,2013-09-14T00:00:00.000,4406
755,2,2013-09-15T00:00:00.000,4408
759,2,2013-09-15T00:00:00.000,4414
756,2,2013-09-15T00:00:00.000,4415
754,2,2013-09-15T00:00:00.000,4416
755,2,2013-09-15T00:00:00.000,4417
753,15,2013-09-15T00:00:00.000,4418
754,2,2013-09-15T00:00:00.000,4419
754,2,2013-09-15T00:00:00.000,4420
757,2,2013-09-15T00:00:00.000,4421
747,2,2013-09-16T00:00:00.000,4422
753,15,2013-09-16T00:00:00.000,4424
753,3,2013-09-16T00:00:00.000,4425
754,2,2013-09-16T00:00:00.000,4426
751,2,2013-09-16T00:00:00.000,4427
752,2,2013-09-16T00:00:00.000,4428
759,2,2013-09-16T00:00:00.000,4429
747,2,2013-09-16T00:00:00.000,4430
760,2,2013-09-16T00:00:00.000,4432
760,2,2013-09-16T00:00:00.000,4433
753,2,2013-09-16T00:00:00.000,4434
751,2,2013-09-16T00:00:00.000,4435
760,2,2013-09-16T00:00:00.000,4436
746,2,2013-09-16T00:00:00.000,4437
750,2,2013-09-16T00:00:00.000,4438
751,2,2013-09-16T00:00:00.000,4440
759,2,2013-09-16T00:00:00.000,4441
760,2,2013-09-16T00:00:00.000,4442
761,2,2013-09-16T00:00:00.000,4443
758,3,2013-09-16T00:00:00.000,4444
763,2,2013-09-18T00:00:00.000,4448
760,2,2013-09-18T00:00:00.000,4449
763,2,2013-09-19T00:00:00.000,4450
753,3,2013-09-20T00:00:00.000,4451
764,2,2013-09-22T00:00:00.000,4453
766,3,2013-09-22T00:00:00.000,4454
767,2,2013-09-22T00:00:00.000,4455
767,3,2013-09-22T00:00:00.000,4456
767,2,2013-09-22T00:00:00.000,4457
761,2,2013-09-22T00:00:00.000,4458
755,2,2013-09-23T00:00:00.000,4459
765,2,2013-09-23T00:00:00.000,4460
766,2,2013-09-23T00:00:00.000,4461
765,2,2013-09-23T00:00:00.000,4462
107,2,2013-09-25T00:00:00.000,4463
56,3,2013-09-25T00:00:00.000,4464
35,2,2013-09-25T00:00:00.000,4465
769,2,2013-09-26T00:00:00.000,4466
769,2,2013-09-26T00:00:00.000,4467
757,2,2013-09-26T00:00:00.000,4468
769,2,2013-09-27T00:00:00.000,4469
769,2,2013-09-27T00:00:00.000,4470
756,2,2013-09-27T00:00:00.000,4471
769,2,2013-09-27T00:00:00.000,4472
762,2,2013-09-28T00:00:00.000,4473
768,2,2013-09-30T00:00:00.000,4474
769,2,2013-09-30T00:00:00.000,4475
770,2,2013-09-30T00:00:00.000,4477
770,2,2013-09-30T00:00:00.000,4478
771,2,2013-09-30T00:00:00.000,4479
768,2,2013-09-30T00:00:00.000,4480
770,2,2013-09-30T00:00:00.000,4481
769,2,2013-09-30T00:00:00.000,4482
769,2,2013-09-30T00:00:00.000,4483
772,2,2013-09-30T00:00:00.000,4484
772,2,2013-09-30T00:00:00.000,4485
775,1,2013-10-01T00:00:00.000,4486
775,2,2013-10-01T00:00:00.000,4487
776,2,2013-10-01T00:00:00.000,4490
776,3,2013-10-01T00:00:00.000,4491
776,3,2013-10-01T00:00:00.000,4492
771,2,2013-10-01T00:00:00.000,4493
772,2,2013-10-01T00:00:00.000,4494
779,2,2013-10-01T00:00:00.000,4495
780,3,2013-10-01T00:00:00.000,4496
780,2,2013-10-01T00:00:00.000,4497
780,2,2013-10-01T00:00:00.000,4498
781,2,2013-10-01T00:00:00.000,4499
777,2,2013-10-01T00:00:00.000,4500
781,2,2013-10-01T00:00:00.000,4501
780,3,2013-10-01T00:00:00.000,4502
778,2,2013-10-01T00:00:00.000,4503
777,2,2013-10-01T00:00:00.000,4504
770,2,2013-10-01T00:00:00.000,4505
776,2,2013-10-01T00:00:00.000,4506
779,3,2013-10-01T00:00:00.000,4507
772,3,2013-10-01T00:00:00.000,4508
771,2,2013-10-01T00:00:00.000,4509
776,3,2013-10-01T00:00:00.000,4511
771,2,2013-10-01T00:00:00.000,4512
783,2,2013-10-01T00:00:00.000,4513
779,2,2013-10-01T00:00:00.000,4514
770,3,2013-10-01T00:00:00.000,4515
782,2,2013-10-01T00:00:00.000,4516
770,2,2013-10-01T00:00:00.000,4517
783,2,2013-10-01T00:00:00.000,4518
779,2,2013-10-01T00:00:00.000,4519
783,2,2013-10-02T00:00:00.000,4520
771,2,2013-10-02T00:00:00.000,4521
782,1,2013-10-02T00:00:00.000,4522
776,2,2013-10-02T00:00:00.000,4523
783,2,2013-10-02T00:00:00.000,4526
783,2,2013-10-02T00:00:00.000,4527
783,2,2013-10-02T00:00:00.000,4529
786,2,2013-10-02T00:00:00.000,4531
783,2,2013-10-02T00:00:00.000,4532
784,3,2013-10-02T00:00:00.000,4533
787,2,2013-10-02T00:00:00.000,4534
775,2,2013-10-03T00:00:00.000,4537
618,2,2013-10-03T00:00:00.000,4538
788,2,2013-10-04T00:00:00.000,4540
776,3,2013-10-04T00:00:00.000,4541
781,2,2013-10-04T00:00:00.000,4542
784,15,2013-10-04T00:00:00.000,4543
787,1,2013-10-04T00:00:00.000,4544
787,2,2013-10-04T00:00:00.000,4545
776,2,2013-10-05T00:00:00.000,4546
770,2,2013-10-05T00:00:00.000,4547
782,2,2013-10-05T00:00:00.000,4548
773,3,2013-10-05T00:00:00.000,4549
781,1,2013-10-05T00:00:00.000,4550
784,3,2013-10-05T00:00:00.000,4551
773,3,2013-10-05T00:00:00.000,4552
770,2,2013-10-06T00:00:00.000,4553
783,2,2013-10-06T00:00:00.000,4554
786,2,2013-10-07T00:00:00.000,4556
789,3,2013-10-07T00:00:00.000,4560
791,2,2013-10-07T00:00:00.000,4561
792,2,2013-10-07T00:00:00.000,4562
794,2,2013-10-07T00:00:00.000,4564
794,1,2013-10-07T00:00:00.000,4565
794,2,2013-10-07T00:00:00.000,4566
790,2,2013-10-07T00:00:00.000,4567
793,2,2013-10-07T00:00:00.000,4568
776,3,2013-10-07T00:00:00.000,4569
772,2,2013-10-07T00:00:00.000,4570
779,2,2013-10-07T00:00:00.000,4571
771,2,2013-10-07T00:00:00.000,4572
783,2,2013-10-07T00:00:00.000,4573
795,2,2013-10-07T00:00:00.000,4574
776,10,2013-10-07T00:00:00.000,4575
782,2,2013-10-07T00:00:00.000,4576
795,3,2013-10-07T00:00:00.000,4577
795,2,2013-10-08T00:00:00.000,4578
790,2,2013-10-08T00:00:00.000,4579
795,2,2013-10-08T00:00:00.000,4580
792,2,2013-10-08T00:00:00.000,4581
796,2,2013-10-09T00:00:00.000,4582
681,2,2013-10-09T00:00:00.000,4583
775,2,2013-10-10T00:00:00.000,4584
774,2,2013-10-10T00:00:00.000,4585
642,2,2013-10-10T00:00:00.000,4587
786,2,2013-10-10T00:00:00.000,4588
784,2,2013-10-10T00:00:00.000,4589
773,2,2013-10-10T00:00:00.000,4590
782,2,2013-10-10T00:00:00.000,4591
790,2,2013-10-10T00:00:00.000,4593
792,2,2013-10-10T00:00:00.000,4594
789,3,2013-10-10T00:00:00.000,4595
679,3,2013-10-10T00:00:00.000,4596
768,3,2013-10-14T00:00:00.000,4598
797,2,2013-10-16T00:00:00.000,4599
797,2,2013-10-16T00:00:00.000,4600
798,2,2013-10-16T00:00:00.000,4601
792,2,2013-10-16T00:00:00.000,4602
793,2,2013-10-16T00:00:00.000,4603
747,2,2013-10-16T00:00:00.000,4604
800,2,2013-10-17T00:00:00.000,4605
799,2,2013-10-17T00:00:00.000,4606
797,2,2013-10-17T00:00:00.000,4607
798,2,2013-10-17T00:00:00.000,4608
799,2,2013-10-17T00:00:00.000,4609
799,2,2013-10-17T00:00:00.000,4610
800,2,2013-10-17T00:00:00.000,4611
801,2,2013-10-17T00:00:00.000,4613
801,2,2013-10-17T00:00:00.000,4614
801,2,2013-10-17T00:00:00.000,4615
801,2,2013-10-17T00:00:00.000,4616
208,2,2013-10-17T00:00:00.000,4617
346,2,2013-10-17T00:00:00.000,4618
505,2,2013-10-18T00:00:00.000,4619
506,2,2013-10-18T00:00:00.000,4620
799,3,2013-10-19T00:00:00.000,4621
799,2,2013-10-19T00:00:00.000,4622
800,2,2013-10-19T00:00:00.000,4623
799,2,2013-10-21T00:00:00.000,4624
803,2,2013-10-21T00:00:00.000,4625
801,1,2013-10-21T00:00:00.000,4626
803,2,2013-10-22T00:00:00.000,4627
802,3,2013-10-22T00:00:00.000,4630
804,2,2013-10-22T00:00:00.000,4631
803,2,2013-10-22T00:00:00.000,4632
805,2,2013-10-23T00:00:00.000,4633
807,1,2013-10-23T00:00:00.000,4634
806,2,2013-10-23T00:00:00.000,4635
806,2,2013-10-23T00:00:00.000,4638
808,2,2013-10-23T00:00:00.000,4639
807,2,2013-10-23T00:00:00.000,4640
798,2,2013-10-23T00:00:00.000,4641
799,2,2013-10-23T00:00:00.000,4642
801,2,2013-10-23T00:00:00.000,4643
803,2,2013-10-23T00:00:00.000,4644
756,2,2013-10-23T00:00:00.000,4645
757,2,2013-10-23T00:00:00.000,4646
808,2,2013-10-25T00:00:00.000,4647
797,2,2013-10-26T00:00:00.000,4648
808,3,2013-10-27T00:00:00.000,4649
799,2,2013-10-27T00:00:00.000,4650
800,2,2013-10-30T00:00:00.000,4651
386,1,2013-11-05T00:00:00.000,4652
385,2,2013-11-05T00:00:00.000,4653
790,2,2013-11-06T00:00:00.000,4654
801,2,2013-11-06T00:00:00.000,4655
800,2,2013-11-06T00:00:00.000,4656
474,2,2013-11-07T00:00:00.000,4657
790,2,2013-11-07T00:00:00.000,4658
668,2,2013-11-07T00:00:00.000,4659
809,2,2013-11-13T00:00:00.000,4660
809,2,2013-11-13T00:00:00.000,4661
386,2,2013-11-13T00:00:00.000,4663
809,2,2013-11-13T00:00:00.000,4664
790,2,2013-11-13T00:00:00.000,4666
798,2,2013-11-15T00:00:00.000,4667
801,2,2013-11-16T00:00:00.000,4668
790,3,2013-11-16T00:00:00.000,4669
790,2,2013-11-17T00:00:00.000,4671
790,2,2013-11-18T00:00:00.000,4672
810,2,2013-11-18T00:00:00.000,4673
810,2,2013-11-18T00:00:00.000,4674
812,2,2013-11-20T00:00:00.000,4675
812,1,2013-11-20T00:00:00.000,4676
812,2,2013-11-21T00:00:00.000,4677
811,2,2013-11-21T00:00:00.000,4678
812,2,2013-11-21T00:00:00.000,4679
811,2,2013-11-21T00:00:00.000,4680
385,2,2013-11-22T00:00:00.000,4681
809,2,2013-11-23T00:00:00.000,4682
799,2,2013-11-25T00:00:00.000,4683
798,2,2013-11-25T00:00:00.000,4684
38,2,2013-11-25T00:00:00.000,4685
800,2,2013-11-26T00:00:00.000,4686
758,3,2013-11-26T00:00:00.000,4687
813,2,2013-11-30T00:00:00.000,4689
813,2,2013-11-30T00:00:00.000,4690
813,2,2013-11-30T00:00:00.000,4691
813,2,2013-11-30T00:00:00.000,4693
813,2,2013-11-30T00:00:00.000,4694
813,2,2013-11-30T00:00:00.000,4695
813,2,2013-11-30T00:00:00.000,4696
777,2,2013-12-02T00:00:00.000,4697
816,2,2013-12-02T00:00:00.000,4698
89,2,2013-12-02T00:00:00.000,4700
816,2,2013-12-02T00:00:00.000,4701
811,2,2013-12-02T00:00:00.000,4702
812,2,2013-12-02T00:00:00.000,4703
813,2,2013-12-02T00:00:00.000,4704
815,2,2013-12-02T00:00:00.000,4705
813,2,2013-12-02T00:00:00.000,4706
813,2,2013-12-02T00:00:00.000,4708
818,2,2013-12-02T00:00:00.000,4709
818,2,2013-12-02T00:00:00.000,4710
818,2,2013-12-03T00:00:00.000,4711
817,2,2013-12-03T00:00:00.000,4712
815,2,2013-12-03T00:00:00.000,4713
817,2,2013-12-03T00:00:00.000,4714
818,2,2013-12-03T00:00:00.000,4715
813,2,2013-12-03T00:00:00.000,4716
814,2,2013-12-03T00:00:00.000,4718
815,2,2013-12-03T00:00:00.000,4719
819,2,2013-12-03T00:00:00.000,4720
815,2,2013-12-03T00:00:00.000,4721
819,2,2013-12-03T00:00:00.000,4722
816,2,2013-12-03T00:00:00.000,4723
816,2,2013-12-05T00:00:00.000,4724
816,2,2013-12-06T00:00:00.000,4726
817,2,2013-12-06T00:00:00.000,4727
495,2,2013-12-06T00:00:00.000,4728
818,2,2013-12-06T00:00:00.000,4729
816,2,2013-12-06T00:00:00.000,4730
815,2,2013-12-06T00:00:00.000,4731
820,10,2013-12-06T00:00:00.000,4732
813,2,2013-12-08T00:00:00.000,4734
819,2,2013-12-08T00:00:00.000,4735
813,3,2013-12-08T00:00:00.000,4736
813,2,2013-12-08T00:00:00.000,4737
815,2,2013-12-10T00:00:00.000,4738
814,3,2013-12-13T00:00:00.000,4739
821,2,2013-12-13T00:00:00.000,4740
822,2,2013-12-18T00:00:00.000,4741
790,2,2013-12-18T00:00:00.000,4742
809,2,2013-12-18T00:00:00.000,4744
1,2,2013-12-19T00:00:00.000,4745
3,2,2013-12-19T00:00:00.000,4746
4,2,2013-12-19T00:00:00.000,4747
5,2,2013-12-19T00:00:00.000,4748
11,2,2013-12-19T00:00:00.000,4749
13,2,2013-12-19T00:00:00.000,4750
15,2,2013-12-19T00:00:00.000,4751
16,2,2013-12-19T00:00:00.000,4752
18,2,2013-12-19T00:00:00.000,4753
24,2,2013-12-19T00:00:00.000,4754
26,2,2013-12-19T00:00:00.000,4755
28,2,2013-12-19T00:00:00.000,4756
33,2,2013-12-19T00:00:00.000,4757
35,2,2013-12-19T00:00:00.000,4758
42,2,2013-12-19T00:00:00.000,4759
44,2,2013-12-19T00:00:00.000,4760
46,2,2013-12-19T00:00:00.000,4761
48,2,2013-12-19T00:00:00.000,4762
50,2,2013-12-19T00:00:00.000,4763
57,2,2013-12-19T00:00:00.000,4764
59,2,2013-12-19T00:00:00.000,4765
63,2,2013-12-19T00:00:00.000,4766
67,2,2013-12-19T00:00:00.000,4767
70,2,2013-12-19T00:00:00.000,4768
71,2,2013-12-19T00:00:00.000,4769
74,2,2013-12-19T00:00:00.000,4770
76,2,2013-12-19T00:00:00.000,4771
118,2,2013-12-19T00:00:00.000,4772
123,2,2013-12-19T00:00:00.000,4773
130,2,2013-12-19T00:00:00.000,4774
131,2,2013-12-19T00:00:00.000,4775
135,2,2013-12-19T00:00:00.000,4776
138,2,2013-12-19T00:00:00.000,4777
140,2,2013-12-19T00:00:00.000,4778
142,2,2013-12-19T00:00:00.000,4779
143,2,2013-12-19T00:00:00.000,4780
144,2,2013-12-19T00:00:00.000,4781
146,2,2013-12-19T00:00:00.000,4782
152,2,2013-12-19T00:00:00.000,4783
154,2,2013-12-19T00:00:00.000,4784
504,2,2013-12-19T00:00:00.000,4786
467,2,2013-12-20T00:00:00.000,4787
88,2,2013-12-20T00:00:00.000,4788
77,2,2013-12-20T00:00:00.000,4789
116,2,2013-12-20T00:00:00.000,4790
114,2,2013-12-20T00:00:00.000,4791
110,2,2013-12-20T00:00:00.000,4792
108,2,2013-12-20T00:00:00.000,4793
99,2,2013-12-20T00:00:00.000,4794
91,2,2013-12-20T00:00:00.000,4795
89,2,2013-12-20T00:00:00.000,4796
84,3,2013-12-20T00:00:00.000,4797
83,2,2013-12-20T00:00:00.000,4798
81,2,2013-12-20T00:00:00.000,4799
156,2,2013-12-20T00:00:00.000,4800
158,2,2013-12-20T00:00:00.000,4801
161,2,2013-12-20T00:00:00.000,4802
164,2,2013-12-20T00:00:00.000,4803
168,2,2013-12-20T00:00:00.000,4804
171,3,2013-12-20T00:00:00.000,4805
173,2,2013-12-20T00:00:00.000,4806
184,2,2013-12-20T00:00:00.000,4807
185,2,2013-12-20T00:00:00.000,4808
190,2,2013-12-20T00:00:00.000,4809
191,2,2013-12-20T00:00:00.000,4810
200,2,2013-12-20T00:00:00.000,4811
202,2,2013-12-20T00:00:00.000,4812
205,2,2013-12-20T00:00:00.000,4813
208,2,2013-12-20T00:00:00.000,4814
214,2,2013-12-20T00:00:00.000,4816
217,2,2013-12-20T00:00:00.000,4817
218,2,2013-12-20T00:00:00.000,4818
223,2,2013-12-20T00:00:00.000,4819
230,2,2013-12-20T00:00:00.000,4820
233,2,2013-12-20T00:00:00.000,4821
236,2,2013-12-20T00:00:00.000,4823
240,2,2013-12-20T00:00:00.000,4824
242,2,2013-12-20T00:00:00.000,4825
251,2,2013-12-20T00:00:00.000,4826
256,2,2013-12-20T00:00:00.000,4827
257,2,2013-12-20T00:00:00.000,4828
824,2,2013-12-20T00:00:00.000,4829
827,2,2013-12-21T00:00:00.000,4830
827,1,2013-12-21T00:00:00.000,4831
827,3,2013-12-21T00:00:00.000,4832
825,2,2013-12-21T00:00:00.000,4833
827,2,2013-12-21T00:00:00.000,4834
826,2,2013-12-21T00:00:00.000,4835
824,2,2013-12-21T00:00:00.000,4836
827,2,2013-12-21T00:00:00.000,4837
824,2,2013-12-22T00:00:00.000,4838
828,2,2013-12-22T00:00:00.000,4839
667,2,2013-12-22T00:00:00.000,4840
826,2,2013-12-22T00:00:00.000,4841
827,2,2013-12-22T00:00:00.000,4842
826,2,2013-12-22T00:00:00.000,4843
827,2,2013-12-22T00:00:00.000,4844
815,2,2013-12-23T00:00:00.000,4845
669,3,2013-12-23T00:00:00.000,4847
828,2,2013-12-23T00:00:00.000,4848
831,2,2013-12-23T00:00:00.000,4849
830,2,2013-12-23T00:00:00.000,4850
829,2,2013-12-23T00:00:00.000,4851
831,2,2013-12-24T00:00:00.000,4852
830,2,2013-12-24T00:00:00.000,4853
824,2,2013-12-24T00:00:00.000,4854
806,2,2013-12-24T00:00:00.000,4855
829,2,2013-12-25T00:00:00.000,4856
831,2,2013-12-25T00:00:00.000,4857
831,2,2013-12-26T00:00:00.000,4858
830,2,2013-12-26T00:00:00.000,4859
833,2,2013-12-26T00:00:00.000,4860
833,1,2013-12-26T00:00:00.000,4861
813,2,2013-12-26T00:00:00.000,4862
832,2,2013-12-27T00:00:00.000,4863
834,2,2013-12-27T00:00:00.000,4864
322,2,2013-12-27T00:00:00.000,4865
325,2,2013-12-27T00:00:00.000,4866
319,2,2013-12-28T00:00:00.000,4867
322,2,2013-12-28T00:00:00.000,4868
827,2,2013-12-28T00:00:00.000,4869
832,2,2013-12-28T00:00:00.000,4870
831,3,2013-12-28T00:00:00.000,4871
830,2,2013-12-28T00:00:00.000,4872
829,2,2013-12-28T00:00:00.000,4873
828,2,2013-12-28T00:00:00.000,4874
836,2,2013-12-28T00:00:00.000,4875
319,2,2013-12-28T00:00:00.000,4876
836,2,2013-12-29T00:00:00.000,4877
107,2,2013-12-29T00:00:00.000,4878
832,2,2013-12-29T00:00:00.000,4879
833,2,2013-12-29T00:00:00.000,4880
299,2,2013-12-29T00:00:00.000,4881
837,2,2013-12-30T00:00:00.000,4882
837,3,2013-12-30T00:00:00.000,4883
838,2,2013-12-30T00:00:00.000,4884
838,2,2013-12-30T00:00:00.000,4885
838,2,2013-12-30T00:00:00.000,4886
830,2,2013-12-30T00:00:00.000,4887
831,3,2013-12-30T00:00:00.000,4888
836,2,2013-12-30T00:00:00.000,4889
838,2,2013-12-31T00:00:00.000,4890
839,2,2013-12-31T00:00:00.000,4891
837,3,2013-12-31T00:00:00.000,4892
839,2,2013-12-31T00:00:00.000,4893
836,2,2014-01-01T00:00:00.000,4894
839,2,2014-01-01T00:00:00.000,4895
623,2,2014-01-02T00:00:00.000,4896
619,2,2014-01-02T00:00:00.000,4897
838,3,2014-01-02T00:00:00.000,4898
839,2,2014-01-02T00:00:00.000,4899
841,2,2014-01-02T00:00:00.000,4900
841,2,2014-01-02T00:00:00.000,4901
837,2,2014-01-02T00:00:00.000,4902
841,2,2014-01-02T00:00:00.000,4904
839,2,2014-01-02T00:00:00.000,4905
842,2,2014-01-02T00:00:00.000,4906
839,2,2014-01-02T00:00:00.000,4907
23,2,2014-01-02T00:00:00.000,4909
261,2,2014-01-02T00:00:00.000,4914
266,2,2014-01-02T00:00:00.000,4915
270,2,2014-01-02T00:00:00.000,4916
271,2,2014-01-02T00:00:00.000,4917
284,2,2014-01-02T00:00:00.000,4918
286,2,2014-01-02T00:00:00.000,4919
291,2,2014-01-02T00:00:00.000,4920
297,2,2014-01-02T00:00:00.000,4921
300,2,2014-01-02T00:00:00.000,4922
301,2,2014-01-02T00:00:00.000,4923
309,2,2014-01-02T00:00:00.000,4924
311,2,2014-01-02T00:00:00.000,4925
314,2,2014-01-02T00:00:00.000,4926
319,2,2014-01-02T00:00:00.000,4927
320,2,2014-01-02T00:00:00.000,4928
326,2,2014-01-02T00:00:00.000,4929
328,2,2014-01-02T00:00:00.000,4930
334,2,2014-01-02T00:00:00.000,4931
338,3,2014-01-02T00:00:00.000,4935
340,2,2014-01-02T00:00:00.000,4936
345,2,2014-01-02T00:00:00.000,4937
346,2,2014-01-02T00:00:00.000,4938
350,2,2014-01-02T00:00:00.000,4939
362,2,2014-01-02T00:00:00.000,4940
363,2,2014-01-02T00:00:00.000,4941
368,2,2014-01-02T00:00:00.000,4942
373,2,2014-01-02T00:00:00.000,4943
377,2,2014-01-02T00:00:00.000,4944
380,2,2014-01-02T00:00:00.000,4945
385,2,2014-01-02T00:00:00.000,4946
387,2,2014-01-02T00:00:00.000,4947
389,2,2014-01-02T00:00:00.000,4948
401,2,2014-01-02T00:00:00.000,4949
404,2,2014-01-02T00:00:00.000,4950
405,2,2014-01-02T00:00:00.000,4951
406,2,2014-01-02T00:00:00.000,4952
412,2,2014-01-02T00:00:00.000,4953
422,2,2014-01-02T00:00:00.000,4954
428,2,2014-01-02T00:00:00.000,4955
839,2,2014-01-02T00:00:00.000,4956
841,2,2014-01-02T00:00:00.000,4957
838,2,2014-01-02T00:00:00.000,4958
842,2,2014-01-02T00:00:00.000,4959
842,2,2014-01-02T00:00:00.000,4960
839,2,2014-01-03T00:00:00.000,4961
837,3,2014-01-03T00:00:00.000,4962
839,2,2014-01-03T00:00:00.000,4963
841,2,2014-01-03T00:00:00.000,4964
837,3,2014-01-03T00:00:00.000,4966
842,2,2014-01-03T00:00:00.000,4967
829,2,2014-01-03T00:00:00.000,4968
839,2,2014-01-03T00:00:00.000,4969
841,2,2014-01-03T00:00:00.000,4970
838,2,2014-01-03T00:00:00.000,4971
837,3,2014-01-03T00:00:00.000,4972
837,3,2014-01-03T00:00:00.000,4973
841,2,2014-01-03T00:00:00.000,4974
839,2,2014-01-03T00:00:00.000,4976
842,2,2014-01-03T00:00:00.000,4977
829,3,2014-01-05T00:00:00.000,4978
843,3,2014-01-05T00:00:00.000,4980
845,2,2014-01-05T00:00:00.000,4982
840,2,2014-01-05T00:00:00.000,4983
832,3,2014-01-06T00:00:00.000,4984
790,3,2014-01-06T00:00:00.000,4985
842,2,2014-01-06T00:00:00.000,4986
846,2,2014-01-06T00:00:00.000,4988
846,2,2014-01-06T00:00:00.000,4989
546,2,2014-01-07T00:00:00.000,4990
846,2,2014-01-07T00:00:00.000,4991
845,2,2014-01-07T00:00:00.000,4993
840,2,2014-01-07T00:00:00.000,4994
843,2,2014-01-07T00:00:00.000,4995
46,3,2014-01-07T00:00:00.000,4996
39,2,2014-01-08T00:00:00.000,4997
839,2,2014-01-08T00:00:00.000,4998
841,2,2014-01-08T00:00:00.000,4999
849,2,2014-01-08T00:00:00.000,5000
848,2,2014-01-08T00:00:00.000,5001
846,2,2014-01-08T00:00:00.000,5002
809,2,2014-01-08T00:00:00.000,5003
839,2,2014-01-08T00:00:00.000,5004
841,2,2014-01-08T00:00:00.000,5005
350,2,2014-01-08T00:00:00.000,5006
847,15,2014-01-08T00:00:00.000,5007
848,2,2014-01-08T00:00:00.000,5008
850,2,2014-01-08T00:00:00.000,5009
843,2,2014-01-08T00:00:00.000,5010
836,2,2014-01-09T00:00:00.000,5012
840,3,2014-01-10T00:00:00.000,5013
846,3,2014-01-10T00:00:00.000,5014
844,3,2014-01-10T00:00:00.000,5015
782,2,2014-01-10T00:00:00.000,5016
771,2,2014-01-10T00:00:00.000,5017
779,2,2014-01-10T00:00:00.000,5018
795,3,2014-01-10T00:00:00.000,5019
776,10,2014-01-10T00:00:00.000,5020
776,3,2014-01-10T00:00:00.000,5021
754,2,2014-01-10T00:00:00.000,5022
761,2,2014-01-10T00:00:00.000,5023
760,2,2014-01-10T00:00:00.000,5024
747,2,2014-01-10T00:00:00.000,5025
746,2,2014-01-10T00:00:00.000,5027
762,2,2014-01-10T00:00:00.000,5028
735,2,2014-01-10T00:00:00.000,5029
849,2,2014-01-10T00:00:00.000,5030
848,2,2014-01-10T00:00:00.000,5031
850,2,2014-01-10T00:00:00.000,5032
847,3,2014-01-10T00:00:00.000,5033
793,3,2014-01-10T00:00:00.000,5034
851,3,2014-01-10T00:00:00.000,5035
855,10,2014-01-10T00:00:00.000,5036
854,2,2014-01-10T00:00:00.000,5037
856,2,2014-01-11T00:00:00.000,5038
851,3,2014-01-11T00:00:00.000,5039
856,2,2014-01-11T00:00:00.000,5040
850,2,2014-01-11T00:00:00.000,5042
854,2,2014-01-11T00:00:00.000,5043
854,2,2014-01-13T00:00:00.000,5044
854,2,2014-01-14T00:00:00.000,5045
856,2,2014-01-14T00:00:00.000,5046
851,3,2014-01-14T00:00:00.000,5047
858,2,2014-01-14T00:00:00.000,5048
859,2,2014-01-14T00:00:00.000,5049
846,2,2014-01-14T00:00:00.000,5050
839,2,2014-01-15T00:00:00.000,5051
841,2,2014-01-15T00:00:00.000,5052
858,2,2014-01-15T00:00:00.000,5053
859,2,2014-01-15T00:00:00.000,5054
860,2,2014-01-16T00:00:00.000,5055
860,2,2014-01-16T00:00:00.000,5056
859,2,2014-01-16T00:00:00.000,5057
841,2,2014-01-16T00:00:00.000,5058
848,2,2014-01-16T00:00:00.000,5059
